# FieldId Time[UTC] deltaT[sec] RA Dec
14660 2021-09-04T18:37:49.151 303.431 130.70064 47.71211
14166 2021-09-04T18:42:52.582 204.087 128.11766 42.99055
13816 2021-09-04T18:46:16.669 308.707 126.40450 39.84285
13262 2021-09-04T18:51:25.376 190.715 123.80952 35.12129
12875 2021-09-04T18:54:36.091 105.197 123.06122 31.97359
12676 2021-09-04T18:56:21.288 389.468 122.11056 30.39973
11853 2021-09-04T19:02:50.756 406.619 120.28436 24.10432
10990 2021-09-04T19:09:37.375 94.606 117.53425 17.80891
10770 2021-09-04T19:11:11.981 94.581 117.28507 16.23506
10547 2021-09-04T19:12:46.562 198.467 117.04035 14.66121
10098 2021-09-04T19:16:05.029 3476.275 116.00001 11.51350
02648 2021-09-04T20:14:01.304 102.758 96.42857 -43.57134
02482 2021-09-04T20:15:44.062 103.101 95.48781 -45.14520
02321 2021-09-04T20:17:27.163 93.436 94.50000 -46.71905
02164 2021-09-04T20:19:00.599 427.916 94.06451 -48.29290
01584 2021-09-04T20:26:08.515 321.782 88.67647 -54.58831
01204 2021-09-04T20:31:30.297 1058.625 84.00000 -59.30987
00429 2021-09-04T20:49:08.922 261.102 52.80000 -71.90070
00356 2021-09-04T20:53:30.024 772.304 39.13044 -73.47455
00492 2021-09-04T21:06:22.328 230.258 355.20001 -71.90070
00569 2021-09-04T21:10:12.586 143.906 344.25000 -70.32684
00654 2021-09-04T21:12:36.492 138.575 339.06976 -68.75299
00744 2021-09-04T21:14:55.067 133.811 334.56522 -67.17914
00841 2021-09-04T21:17:08.878 333.349 330.61224 -65.60529
01164 2021-09-04T21:22:42.227 128.227 324.00000 -60.88372
01283 2021-09-04T21:24:50.454 203.95 321.00000 -59.30987
01536 2021-09-04T21:28:14.404 117.962 318.46155 -56.16217
01670 2021-09-04T21:30:12.366 324.445 316.32352 -54.58831
02104 2021-09-04T21:35:36.811 197.021 312.00000 -49.86675
02417 2021-09-04T21:38:53.832 205.863 310.50000 -46.71905
02747 2021-09-04T21:42:19.695 199.591 308.57141 -43.57134
03095 2021-09-04T21:45:39.286 208.137 307.11865 -40.42364
03458 2021-09-04T21:49:07.423 5137.69 305.21741 -37.27593
14404 2021-09-04T23:14:45.113 110.5 277.59036 44.56441
14565 2021-09-04T23:16:35.613 102.842 276.14908 46.13826
14723 2021-09-04T23:18:18.455 299.827 275.15924 47.71211
15166 2021-09-04T23:23:18.282 114.619 272.53522 52.43367
15304 2021-09-04T23:25:12.901 425.437 270.65695 54.00752
15805 2021-09-04T23:32:18.338 2977.015 264.61539 60.30293
15880 2021-09-05T00:21:55.353 225.773 144.32433 61.87680
15644 2021-09-05T00:25:41.126 101.961 140.16393 58.72908
15519 2021-09-05T00:27:23.087 442.792 138.89764 57.15523
14966 2021-09-05T00:34:45.879 98.828 132.24490 50.85982
14815 2021-09-05T00:36:24.707 98.52 131.44736 49.28596
14660 2021-09-05T00:38:03.227 303.585 130.70064 47.71211
14166 2021-09-05T00:43:06.812 204.02 128.11766 42.99055
13816 2021-09-05T00:46:30.832 202.771 126.40450 39.84285
13450 2021-09-05T00:49:53.603 191.476 124.83871 36.69514
13070 2021-09-05T00:53:05.079 105.266 124.04144 33.54744
12875 2021-09-05T00:54:50.345 104.904 123.06122 31.97359
12676 2021-09-05T00:56:35.249 285.658 122.11056 30.39973
12064 2021-09-05T01:01:20.907 104.189 121.15385 25.67818
11853 2021-09-05T01:03:05.096 95.004 120.28436 24.10432
11641 2021-09-05T01:04:40.100 500.573 120.00000 22.53047
10547 2021-09-05T01:13:00.673 284.951 117.04035 14.66121
09873 2021-09-05T01:17:45.624 3161.246 116.28318 9.93965
02993 2021-09-05T02:10:26.870 101.433 99.66102 -40.42364
02818 2021-09-05T02:12:08.303 92.522 98.84393 -41.99749
02649 2021-09-05T02:13:40.825 101.891 98.57143 -43.57134
02483 2021-09-05T02:15:22.716 102.201 97.68293 -45.14520
02322 2021-09-05T02:17:04.917 421.221 96.75000 -46.71905
01723 2021-09-05T02:24:06.138 93.986 91.91489 -53.01446
01585 2021-09-05T02:25:40.124 221.476 91.32353 -54.58831
01326 2021-09-05T02:29:21.600 95.07 87.84000 -57.73602
01205 2021-09-05T02:30:56.670 1029.587 87.00000 -59.30987
00430 2021-09-05T02:48:06.257 171.158 57.60000 -71.90070
00358 2021-09-05T02:50:57.415 352.609 49.56522 -73.47455
00291 2021-09-05T02:56:50.024 510.212 28.57143 -75.04840
00417 2021-09-05T03:05:20.236 154.735 357.39133 -73.47455
00491 2021-09-05T03:07:54.971 568.157 350.40002 -71.90070
00841 2021-09-05T03:17:23.128 134.391 330.61224 -65.60529
00942 2021-09-05T03:19:37.519 327.255 326.79608 -64.03143
01283 2021-09-05T03:25:04.774 124.98 321.00000 -59.30987
01406 2021-09-05T03:27:09.754 197.043 318.24002 -57.73602
01670 2021-09-05T03:30:26.797 120.424 316.32352 -54.58831
01810 2021-09-05T03:32:27.221 203.681 314.04254 -53.01446
02104 2021-09-05T03:35:50.902 197.381 312.00000 -49.86675
02417 2021-09-05T03:39:08.283 205.793 310.50000 -46.71905
02747 2021-09-05T03:42:34.076 199.724 308.57141 -43.57134
03095 2021-09-05T03:45:53.800 207.795 307.11865 -40.42364
03458 2021-09-05T03:49:21.595 5213.412 305.21741 -37.27593
14566 2021-09-05T05:16:15.007 101.94 278.38510 46.13826
14724 2021-09-05T05:17:56.947 110.58 277.45221 47.71211
14876 2021-09-05T05:19:47.527 298.87 275.92105 49.28596
15305 2021-09-05T05:24:46.397 114.015 273.28467 54.00752
15437 2021-09-05T05:26:40.412 115.617 271.36365 55.58138
15565 2021-09-05T05:28:36.029 320.84 269.29135 57.15523
15917 2021-09-05T05:33:56.869 3016.012 264.32431 61.87680
15765 2021-09-05T06:24:12.881 547.612 141.53847 60.30293
15111 2021-09-05T06:33:20.493 99.317 133.09860 52.43367
14966 2021-09-05T06:34:59.810 98.991 132.24490 50.85982
14815 2021-09-05T06:36:38.801 98.684 131.44736 49.28596
14660 2021-09-05T06:38:17.485 303.645 130.70064 47.71211
14166 2021-09-05T06:43:21.130 203.89 128.11766 42.99055
13816 2021-09-05T06:46:45.020 202.628 126.40450 39.84285
13450 2021-09-05T06:50:07.648 191.874 124.83871 36.69514
13070 2021-09-05T06:53:19.522 104.943 124.04144 33.54744
12875 2021-09-05T06:55:04.465 390.828 123.06122 31.97359
12064 2021-09-05T07:01:35.293 103.865 121.15385 25.67818
11853 2021-09-05T07:03:19.158 95.198 120.28436 24.10432
11641 2021-09-05T07:04:54.356 95.188 120.00000 22.53047
11426 2021-09-05T07:06:29.544 95.173 119.72093 20.95662
11210 2021-09-05T07:08:04.717 396.805 119.44701 19.38277
10324 2021-09-05T07:14:41.522 198.291 117.32143 13.08736
09873 2021-09-05T07:17:59.813 3230.74 116.28318 9.93965
02819 2021-09-05T08:11:50.553 514.535 100.92484 -41.99749
02014 2021-09-05T08:20:25.088 102.871 96.00000 -49.86675
01866 2021-09-05T08:22:07.959 93.269 94.93150 -51.44061
01724 2021-09-05T08:23:41.228 216.677 94.46809 -53.01446
01454 2021-09-05T08:27:17.905 94.094 91.38462 -56.16217
01327 2021-09-05T08:28:51.999 1260.505 90.72001 -57.73602
00359 2021-09-05T08:49:52.504 257.73 54.78261 -73.47455
00293 2021-09-05T08:54:10.234 762.764 40.00000 -75.04840
00416 2021-09-05T09:06:52.998 297.834 352.17392 -73.47455
00568 2021-09-05T09:11:50.832 138.96 339.75000 -70.32684
00653 2021-09-05T09:14:09.792 133.742 334.88373 -68.75299
00743 2021-09-05T09:16:23.534 333.931 330.65216 -67.17914
01050 2021-09-05T09:21:57.465 122.127 323.66971 -62.45758
01163 2021-09-05T09:23:59.592 204.402 320.86957 -60.88372
01406 2021-09-05T09:27:23.994 317.433 318.24002 -57.73602
01810 2021-09-05T09:32:41.427 203.797 314.04254 -53.01446
02104 2021-09-05T09:36:05.224 403.343 312.00000 -49.86675
02747 2021-09-05T09:42:48.567 199.794 308.57141 -43.57134
03095 2021-09-05T09:46:08.361 207.388 307.11865 -40.42364
03458 2021-09-05T09:49:35.749 5391.116 305.21741 -37.27593
14877 2021-09-05T11:19:26.865 109.98 278.28946 49.28596
15025 2021-09-05T11:21:16.845 411.193 276.73471 50.85982
15566 2021-09-05T11:28:08.038 114.946 272.12598 57.15523
15688 2021-09-05T11:30:02.984 200.349 270.00000 58.72908
15918 2021-09-05T11:33:23.333 2988.854 267.56757 61.87680
15879 2021-09-05T12:23:12.187 321.793 141.08109 61.87680
15518 2021-09-05T12:28:33.980 100.582 136.06299 57.15523
15387 2021-09-05T12:30:14.562 100.18 135.00000 55.58138
15252 2021-09-05T12:31:54.742 99.803 134.01460 54.00752
15111 2021-09-05T12:33:34.545 198.578 133.09860 52.43367
14815 2021-09-05T12:36:53.123 315.518 131.44736 49.28596
14335 2021-09-05T12:42:08.641 86.912 127.95181 44.56441
14166 2021-09-05T12:43:35.553 203.696 128.11766 42.99055
13816 2021-09-05T12:46:59.249 202.421 126.40450 39.84285
13450 2021-09-05T12:50:21.670 296.799 124.83871 36.69514
12875 2021-09-05T12:55:18.469 287.13 123.06122 31.97359
12271 2021-09-05T13:00:05.599 103.846 122.04878 27.25203
12064 2021-09-05T13:01:49.445 198.877 121.15385 25.67818
11641 2021-09-05T13:05:08.322 95.353 120.00000 22.53047
11426 2021-09-05T13:06:43.675 95.335 119.72093 20.95662
11210 2021-09-05T13:08:19.010 95.317 119.44701 19.38277
10991 2021-09-05T13:09:54.327 95.294 119.17809 17.80891
10771 2021-09-05T13:11:29.621 293.578 118.91403 16.23506
10099 2021-09-05T13:16:23.199 3728.705 117.60001 11.51350
02166 2021-09-05T14:18:31.904 92.58 98.70968 -48.29290
02015 2021-09-05T14:20:04.484 101.904 98.40000 -49.86675
01867 2021-09-05T14:21:46.388 628.329 97.39726 -51.44061
01089 2021-09-05T14:32:14.717 996.394 89.21739 -60.88372
00360 2021-09-05T14:48:51.111 167.898 60.00000 -73.47455
00295 2021-09-05T14:51:39.009 252.815 51.42857 -75.04840
00235 2021-09-05T14:55:51.824 88.573 35.35714 -76.62225
00234 2021-09-05T14:57:20.397 89.249 28.92857 -76.62225
00233 2021-09-05T14:58:49.646 88.863 22.50000 -76.62225
00232 2021-09-05T15:00:18.509 482.599 16.07143 -76.62225
00415 2021-09-05T15:08:21.108 625.71 346.95654 -73.47455
00840 2021-09-05T15:18:46.818 327.079 326.93878 -65.60529
01163 2021-09-05T15:24:13.897 123.608 320.86957 -60.88372
01282 2021-09-05T15:26:17.505 202.388 318.00000 -59.30987
01535 2021-09-05T15:29:39.893 313.149 315.69232 -56.16217
01954 2021-09-05T15:34:53.042 202.132 311.91779 -51.44061
02257 2021-09-05T15:38:15.174 200.814 310.06451 -48.29290
02579 2021-09-05T15:41:35.988 199.625 308.41464 -45.14520
02918 2021-09-05T15:44:55.613 87.372 306.93640 -41.99749
03095 2021-09-05T15:46:22.985 206.915 307.11865 -40.42364
03458 2021-09-05T15:49:49.900 5576.561 305.21741 -37.27593
15168 2021-09-05T17:22:46.461 110.557 277.60565 52.43367
15306 2021-09-05T17:24:37.018 298.813 275.91241 54.00752
15689 2021-09-05T17:29:35.831 114.202 272.95081 58.72908
15807 2021-09-05T17:31:30.033 3116.29 270.76923 60.30293
15879 2021-09-05T18:23:26.323 118.94 141.08109 61.87680
15764 2021-09-05T18:25:25.263 101.6 138.46155 60.30293
15643 2021-09-05T18:27:06.863 101.132 137.21310 58.72908
15518 2021-09-05T18:28:47.995 100.697 136.06299 57.15523
15387 2021-09-05T18:30:28.692 100.292 135.00000 55.58138
15252 2021-09-05T18:32:08.984 99.912 134.01460 54.00752
15111 2021-09-05T18:33:48.896 415.719 133.09860 52.43367
14499 2021-09-05T18:40:44.615 97.917 128.57143 46.13826
14335 2021-09-05T18:42:22.532 493.155 127.95181 44.56441
13450 2021-09-05T18:50:35.687 192.489 124.83871 36.69514
13070 2021-09-05T18:53:48.176 104.197 124.04144 33.54744
12875 2021-09-05T18:55:32.373 287.552 123.06122 31.97359
12271 2021-09-05T19:00:19.925 103.454 122.04878 27.25203
12064 2021-09-05T19:02:03.379 485.05 121.15385 25.67818
10991 2021-09-05T19:10:08.429 95.427 119.17809 17.80891
10771 2021-09-05T19:11:43.856 95.401 118.91403 16.23506
10548 2021-09-05T19:13:19.257 198.051 118.65470 14.66121
10099 2021-09-05T19:16:37.308 88.35 117.60001 11.51350
09874 2021-09-05T19:18:05.658 3516.55 117.87610 9.93965
02324 2021-09-05T20:16:42.208 504.01 101.25000 -46.71905
01587 2021-09-05T20:25:06.218 307.032 96.61765 -54.58831
01207 2021-09-05T20:30:13.250 1222.133 93.00000 -59.30987
00296 2021-09-05T20:50:35.383 159.331 57.14286 -75.04840
00237 2021-09-05T20:53:14.714 84.373 48.21429 -76.62225
00236 2021-09-05T20:54:39.087 440.991 41.78571 -76.62225
00231 2021-09-05T21:02:00.078 84.612 9.64286 -76.62225
00230 2021-09-05T21:03:24.690 159.116 3.21429 -76.62225
00348 2021-09-05T21:06:03.806 439.335 354.28574 -75.04840
00567 2021-09-05T21:13:23.141 133.561 335.25000 -70.32684
00652 2021-09-05T21:15:36.702 128.587 330.69769 -68.75299
00742 2021-09-05T21:17:45.289 205.456 326.73914 -67.17914
00941 2021-09-05T21:21:10.745 121.064 323.30096 -64.03143
01049 2021-09-05T21:23:11.809 199.912 320.36697 -62.45758
01282 2021-09-05T21:26:31.721 202.609 318.00000 -59.30987
01535 2021-09-05T21:29:54.330 113.745 315.69232 -56.16217
01669 2021-09-05T21:31:48.075 199.159 313.67645 -54.58831
01954 2021-09-05T21:35:07.234 202.105 311.91779 -51.44061
02257 2021-09-05T21:38:29.339 200.768 310.06451 -48.29290
02579 2021-09-05T21:41:50.107 199.568 308.41464 -45.14520
02918 2021-09-05T21:45:09.675 294.393 306.93640 -41.99749
03458 2021-09-05T21:50:04.068 5652.368 305.21741 -37.27593
15307 2021-09-05T23:24:16.436 109.835 278.54016 54.00752
15439 2021-09-05T23:26:06.271 297.58 276.81821 55.58138
15808 2021-09-05T23:31:03.851 3275.615 273.84616 60.30293
15764 2021-09-06T00:25:39.466 919.139 138.46155 60.30293
14499 2021-09-06T00:40:58.605 97.987 128.57143 46.13826
14335 2021-09-06T00:42:36.592 291.311 127.95181 44.56441
13816 2021-09-06T00:47:27.903 201.815 126.40450 39.84285
13450 2021-09-06T00:50:49.718 192.705 124.83871 36.69514
13070 2021-09-06T00:54:02.423 288.274 124.04144 33.54744
12476 2021-09-06T00:58:50.697 103.384 122.97029 28.82588
12271 2021-09-06T01:00:34.081 868.031 122.04878 27.25203
10325 2021-09-06T01:15:02.112 197.82 118.92857 13.08736
09874 2021-09-06T01:18:19.932 3894.338 117.87610 9.93965
01726 2021-09-06T02:23:14.270 92.425 99.57446 -53.01446
01588 2021-09-06T02:24:46.695 209.94 99.26470 -54.58831
01329 2021-09-06T02:28:16.635 1279.17 96.48000 -57.73602
00297 2021-09-06T02:49:35.805 152.19 62.85714 -75.04840
00238 2021-09-06T02:52:07.995 260.076 54.64286 -76.62225
00185 2021-09-06T02:56:28.071 87.862 36.00000 -78.19611
00184 2021-09-06T02:57:55.933 88.366 28.80000 -78.19611
00183 2021-09-06T02:59:24.299 87.533 21.60000 -78.19611
00182 2021-09-06T03:00:51.832 247.781 14.40000 -78.19611
00285 2021-09-06T03:04:59.613 152.387 356.78571 -76.62225
00347 2021-09-06T03:07:32.000 145.832 348.57144 -75.04840
00414 2021-09-06T03:09:57.832 139.108 341.73914 -73.47455
00488 2021-09-06T03:12:16.940 137.496 336.00000 -71.90070
00566 2021-09-06T03:14:34.436 205.114 330.75000 -70.32684
00742 2021-09-06T03:17:59.550 123.98 326.73914 -67.17914
00839 2021-09-06T03:20:03.530 202.568 323.26529 -65.60529
01049 2021-09-06T03:23:26.098 117.559 320.36697 -62.45758
01162 2021-09-06T03:25:23.657 202.372 317.73914 -60.88372
01405 2021-09-06T03:28:46.029 196.406 315.36002 -57.73602
01669 2021-09-06T03:32:02.435 401.315 313.67645 -54.58831
02257 2021-09-06T03:38:43.750 200.663 310.06451 -48.29290
02579 2021-09-06T03:42:04.413 199.451 308.41464 -45.14520
02918 2021-09-06T03:45:23.864 294.406 306.93640 -41.99749
03458 2021-09-06T03:50:18.270 5436.287 305.21741 -37.27593
15027 2021-09-06T05:20:54.557 292.281 281.63266 50.85982
15440 2021-09-06T05:25:46.838 109.051 279.54547 55.58138
15568 2021-09-06T05:27:35.889 305.317 277.79529 57.15523
15920 2021-09-06T05:32:41.206 3114.29 274.05405 61.87680
15878 2021-09-06T06:24:35.496 997.313 137.83784 61.87680
14499 2021-09-06T06:41:12.809 98.027 128.57143 46.13826
14335 2021-09-06T06:42:50.836 202.542 127.95181 44.56441
13993 2021-09-06T06:46:13.378 88.987 126.20689 41.41670
13816 2021-09-06T06:47:42.365 201.415 126.40450 39.84285
13450 2021-09-06T06:51:03.780 192.859 124.83871 36.69514
13070 2021-09-06T06:54:16.639 288.522 124.04144 33.54744
12476 2021-09-06T06:59:05.161 102.923 122.97029 28.82588
12271 2021-09-06T07:00:48.084 868.228 122.04878 27.25203
10325 2021-09-06T07:15:16.312 286.948 118.92857 13.08736
09647 2021-09-06T07:20:03.260 3582.728 118.14978 8.36580
02017 2021-09-06T08:19:45.988 100.098 103.20000 -49.86675
01869 2021-09-06T08:21:26.086 298.406 102.32877 -51.44061
01457 2021-09-06T08:26:24.492 312.151 99.69231 -56.16217
01091 2021-09-06T08:31:36.643 1168.932 95.47826 -60.88372
00239 2021-09-06T08:51:05.575 167.467 61.07143 -76.62225
00187 2021-09-06T08:53:53.042 83.184 50.40000 -78.19611
00186 2021-09-06T08:55:16.226 435.078 43.20000 -78.19611
00181 2021-09-06T09:02:31.304 238.09 7.20000 -78.19611
00284 2021-09-06T09:06:29.394 144.941 350.35715 -76.62225
00346 2021-09-06T09:08:54.335 139.531 342.85715 -75.04840
00413 2021-09-06T09:11:13.866 214.848 336.52176 -73.47455
00566 2021-09-06T09:14:48.714 127.859 330.75000 -70.32684
00651 2021-09-06T09:16:56.573 325.656 326.51163 -68.75299
00940 2021-09-06T09:22:22.229 195.764 319.80582 -64.03143
01162 2021-09-06T09:25:37.993 318.889 317.73914 -60.88372
01534 2021-09-06T09:30:56.882 194.971 312.92310 -56.16217
01809 2021-09-06T09:34:11.853 201.496 311.48935 -53.01446
02103 2021-09-06T09:37:33.349 196.529 309.60001 -49.86675
02416 2021-09-06T09:40:49.878 89.046 308.25000 -46.71905
02579 2021-09-06T09:42:18.924 199.275 308.41464 -45.14520
02918 2021-09-06T09:45:38.199 201.561 306.93640 -41.99749
03274 2021-09-06T09:48:59.760 92.766 305.30386 -38.84978
03458 2021-09-06T09:50:32.526 5513.959 305.21741 -37.27593
15170 2021-09-06T11:22:26.485 291.262 282.67606 52.43367
15569 2021-09-06T11:27:17.747 108.203 280.62994 57.15523
15691 2021-09-06T11:29:05.950 192.76 278.85245 58.72908
15921 2021-09-06T11:32:18.710 3151.009 277.29727 61.87680
15878 2021-09-06T12:24:49.719 114.327 137.83784 61.87680
15763 2021-09-06T12:26:44.046 100.47 135.38461 60.30293
15642 2021-09-06T12:28:24.516 100.061 134.26228 58.72908
15517 2021-09-06T12:30:04.577 99.684 133.22835 57.15523
15386 2021-09-06T12:31:44.261 99.336 132.27272 55.58138
15251 2021-09-06T12:33:23.597 99.013 131.38687 54.00752
15110 2021-09-06T12:35:02.610 197.158 130.56339 52.43367
14814 2021-09-06T12:38:19.768 98.187 129.07895 49.28596
14659 2021-09-06T12:39:57.955 389.426 128.40764 47.71211
13993 2021-09-06T12:46:27.381 290.512 126.20689 41.41670
13450 2021-09-06T12:51:17.893 192.952 124.83871 36.69514
13070 2021-09-06T12:54:30.845 288.677 124.04144 33.54744
12476 2021-09-06T12:59:19.522 102.43 122.97029 28.82588
12271 2021-09-06T13:01:01.952 185.817 122.04878 27.25203
11854 2021-09-06T13:04:07.769 95.897 121.99052 24.10432
11642 2021-09-06T13:05:43.666 95.878 121.69014 22.53047
11427 2021-09-06T13:07:19.544 580.578 121.39535 20.95662
10100 2021-09-06T13:17:00.122 287.126 119.20000 11.51350
09420 2021-09-06T13:21:47.248 3777.333 118.42106 6.79195
01589 2021-09-06T14:24:44.581 298.973 101.91177 -54.58831
01209 2021-09-06T14:29:43.554 92.431 99.00000 -59.30987
01092 2021-09-06T14:31:15.985 201.079 98.60870 -60.88372
00876 2021-09-06T14:34:37.064 931.133 96.11650 -64.03143
00240 2021-09-06T14:50:08.197 159.999 67.50000 -76.62225
00188 2021-09-06T14:52:48.196 254.639 57.60000 -78.19611
00140 2021-09-06T14:57:02.835 86.79 36.81818 -79.76996
00139 2021-09-06T14:58:29.625 87.079 28.63636 -79.76996
00138 2021-09-06T14:59:56.704 85.648 20.45454 -79.76996
00137 2021-09-06T15:01:22.352 390.457 12.27273 -79.76996
00283 2021-09-06T15:07:52.809 348.27 343.92856 -76.62225
00487 2021-09-06T15:13:41.079 131.49 331.20001 -71.90070
00565 2021-09-06T15:15:52.569 201.387 326.25000 -70.32684
00741 2021-09-06T15:19:13.956 118.905 322.82608 -67.17914
00838 2021-09-06T15:21:12.861 199.852 319.59183 -65.60529
01048 2021-09-06T15:24:32.713 197.998 317.06421 -62.45758
01281 2021-09-06T15:27:50.711 200.356 315.00000 -59.30987
01534 2021-09-06T15:31:11.067 195.177 312.92310 -56.16217
01809 2021-09-06T15:34:26.244 201.293 311.48935 -53.01446
02103 2021-09-06T15:37:47.537 196.522 309.60001 -49.86675
02416 2021-09-06T15:41:04.059 288.638 308.25000 -46.71905
02918 2021-09-06T15:45:52.697 201.076 306.93640 -41.99749
03274 2021-09-06T15:49:13.773 93.081 305.30386 -38.84978
03458 2021-09-06T15:50:46.854 5592.182 305.21741 -37.27593
15309 2021-09-06T17:23:59.036 290.219 283.79562 54.00752
15692 2021-09-06T17:28:49.255 107.287 281.80328 58.72908
15810 2021-09-06T17:30:36.542 3381.722 280.00000 60.30293
15763 2021-09-06T18:26:58.264 100.478 135.38461 60.30293
15642 2021-09-06T18:28:38.742 100.062 134.26228 58.72908
15517 2021-09-06T18:30:18.804 99.679 133.22835 57.15523
15386 2021-09-06T18:31:58.483 99.326 132.27272 55.58138
15251 2021-09-06T18:33:37.809 99.0 131.38687 54.00752
15110 2021-09-06T18:35:16.809 98.7 130.56339 52.43367
14965 2021-09-06T18:36:55.509 98.425 129.79591 50.85982
14814 2021-09-06T18:38:33.934 98.168 129.07895 49.28596
14659 2021-09-06T18:40:12.102 389.442 128.40764 47.71211
13993 2021-09-06T18:46:41.544 290.532 126.20689 41.41670
13450 2021-09-06T18:51:32.076 192.984 124.83871 36.69514
13070 2021-09-06T18:54:45.060 288.741 124.04144 33.54744
12476 2021-09-06T18:59:33.801 288.304 122.97029 28.82588
11854 2021-09-06T19:04:22.105 95.924 121.99052 24.10432
11642 2021-09-06T19:05:58.029 95.903 121.69014 22.53047
11427 2021-09-06T19:07:33.932 95.881 121.39535 20.95662
11211 2021-09-06T19:09:09.813 95.859 121.10600 19.38277
10992 2021-09-06T19:10:45.672 95.832 120.82191 17.80891
10772 2021-09-06T19:12:21.504 95.805 120.54299 16.23506
10549 2021-09-06T19:13:57.309 287.312 120.26905 14.66121
09875 2021-09-06T19:18:44.621 196.692 119.46902 9.93965
09420 2021-09-06T19:22:01.313 90.531 118.42106 6.79195
09191 2021-09-06T19:23:31.844 3659.695 118.68996 5.21809
01590 2021-09-06T20:24:31.539 203.393 104.55882 -54.58831
01331 2021-09-06T20:27:54.932 92.128 102.24001 -57.73602
01210 2021-09-06T20:29:27.060 206.558 102.00000 -59.30987
00982 2021-09-06T20:32:53.618 982.963 99.08257 -62.45758
00241 2021-09-06T20:49:16.581 151.898 73.92857 -76.62225
00189 2021-09-06T20:51:48.479 162.439 64.80000 -78.19611
00142 2021-09-06T20:54:30.918 508.023 53.18182 -79.76996
00136 2021-09-06T21:02:58.941 445.202 4.09091 -79.76996
00345 2021-09-06T21:10:24.143 132.7 337.14285 -75.04840
00412 2021-09-06T21:12:36.843 332.027 331.30438 -73.47455
00650 2021-09-06T21:18:08.870 198.236 322.32559 -68.75299
00838 2021-09-06T21:21:27.106 312.815 319.59183 -65.60529
01161 2021-09-06T21:26:39.921 199.886 314.60870 -60.88372
01404 2021-09-06T21:29:59.807 194.967 312.48001 -57.73602
01668 2021-09-06T21:33:14.774 197.324 311.02939 -54.58831
01953 2021-09-06T21:36:32.098 286.407 309.45206 -51.44061
02416 2021-09-06T21:41:18.505 201.562 308.25000 -46.71905
02746 2021-09-06T21:44:40.067 287.841 306.42856 -43.57134
03274 2021-09-06T21:49:27.908 93.366 305.30386 -38.84978
03458 2021-09-06T21:51:01.274 5671.03 305.21741 -37.27593
15442 2021-09-06T23:25:32.304 402.095 285.00000 55.58138
15922 2021-09-06T23:32:14.399 3216.595 280.54053 61.87680
15877 2021-09-07T00:25:50.994 1174.258 134.59460 61.87680
14165 2021-09-07T00:45:25.252 90.633 126.00001 42.99055
13993 2021-09-07T00:46:55.885 199.673 126.20689 41.41670
13635 2021-09-07T00:50:15.558 283.744 124.61539 38.26900
13070 2021-09-07T00:54:59.302 288.714 124.04144 33.54744
12476 2021-09-07T00:59:48.016 384.193 122.97029 28.82588
11642 2021-09-07T01:06:12.209 95.9 121.69014 22.53047
11427 2021-09-07T01:07:48.109 95.876 121.39535 20.95662
11211 2021-09-07T01:09:23.985 95.854 121.10600 19.38277
10992 2021-09-07T01:10:59.839 95.827 120.82191 17.80891
10772 2021-09-07T01:12:35.666 95.801 120.54299 16.23506
10549 2021-09-07T01:14:11.467 90.945 120.26905 14.66121
10326 2021-09-07T01:15:42.412 196.353 120.53571 13.08736
09875 2021-09-07T01:18:58.765 90.995 119.46902 9.93965
09648 2021-09-07T01:20:29.760 196.213 119.73568 8.36580
09191 2021-09-07T01:23:45.973 186.841 118.68996 5.21809
08733 2021-09-07T01:26:52.814 3557.599 118.68996 2.07039
01459 2021-09-07T02:26:10.413 91.989 105.23077 -56.16217
01332 2021-09-07T02:27:42.402 294.973 105.12001 -57.73602
00983 2021-09-07T02:32:37.375 1097.461 102.38532 -62.45758
00190 2021-09-07T02:50:54.836 153.971 72.00000 -78.19611
00143 2021-09-07T02:53:28.807 164.603 61.36364 -79.76996
00103 2021-09-07T02:56:13.410 82.936 47.36842 -81.34381
00102 2021-09-07T02:57:36.346 85.223 37.89474 -81.34381
00101 2021-09-07T02:59:01.569 85.235 28.42105 -81.34381
00100 2021-09-07T03:00:26.804 82.969 18.94737 -81.34381
00099 2021-09-07T03:01:49.773 160.684 9.47368 -81.34381
00179 2021-09-07T03:04:30.457 151.005 355.90909 -79.76996
00228 2021-09-07T03:07:01.462 141.364 345.59998 -78.19611
00282 2021-09-07T03:09:22.826 129.004 337.50000 -76.62225
00344 2021-09-07T03:11:31.830 205.843 331.42859 -75.04840
00486 2021-09-07T03:14:57.673 125.095 326.40002 -71.90070
00564 2021-09-07T03:17:02.768 197.921 321.75000 -70.32684
00740 2021-09-07T03:20:20.689 199.547 318.91302 -67.17914
00939 2021-09-07T03:23:40.236 393.918 316.31067 -64.03143
01404 2021-09-07T03:30:14.154 392.294 312.48001 -57.73602
01953 2021-09-07T03:36:46.448 199.064 309.45206 -51.44061
02256 2021-09-07T03:40:05.512 288.699 307.74191 -48.29290
02746 2021-09-07T03:44:54.211 287.971 306.42856 -43.57134
03274 2021-09-07T03:49:42.182 93.621 305.30386 -38.84978
03458 2021-09-07T03:51:15.803 5854.723 305.21741 -37.27593
15693 2021-09-07T05:28:50.526 189.455 284.75409 58.72908
15923 2021-09-07T05:31:59.981 3354.929 283.78378 61.87680
