# FieldId Time[UTC] deltaT[sec] RA Dec
12232 2021-09-25T14:26:23.821 135.854 53.56097 27.25203
12026 2021-09-25T14:28:39.675 134.815 55.38462 25.67818
11816 2021-09-25T14:30:54.490 145.108 57.15640 24.10432
11605 2021-09-25T14:33:19.598 144.457 59.15493 22.53047
11391 2021-09-25T14:35:44.055 143.749 61.11628 20.95662
11176 2021-09-25T14:38:07.804 142.996 63.04148 19.38277
10958 2021-09-25T14:40:30.800 142.204 64.93150 17.80891
10739 2021-09-25T14:42:53.004 228.938 66.78733 16.23506
10294 2021-09-25T14:46:41.942 153.39 69.10714 13.08736
10070 2021-09-25T14:49:15.332 240.468 71.20000 11.51350
09619 2021-09-25T14:53:15.800 405.19 73.74449 8.36580
08937 2021-09-25T15:00:00.990 266.848 78.60262 3.64424
08481 2021-09-25T15:04:27.838 266.91 81.74672 0.49654
08025 2021-09-25T15:08:54.748 383.415 84.89083 -2.65117
07342 2021-09-25T15:15:18.163 10176.491 89.21053 -7.37273
14283 2021-09-25T18:04:54.654 233.05 15.18072 44.56441
14115 2021-09-25T18:08:47.704 86.586 20.11765 42.99055
14116 2021-09-25T18:10:14.290 227.75 22.23529 42.99055
13945 2021-09-25T18:14:02.040 223.625 26.89655 41.41670
13769 2021-09-25T18:17:45.665 138.615 31.34831 39.84285
13589 2021-09-25T18:20:04.280 216.75 33.62637 38.26900
13405 2021-09-25T18:23:41.030 143.464 37.74194 36.69514
13218 2021-09-25T18:26:04.494 210.124 40.00000 35.12129
13027 2021-09-25T18:29:34.618 140.703 43.83420 33.54744
12833 2021-09-25T18:31:55.321 139.829 45.91837 31.97359
12635 2021-09-25T18:34:15.150 138.893 47.93970 30.39973
12435 2021-09-25T18:36:34.043 480.42 49.90099 28.82588
11816 2021-09-25T18:44:34.463 509.117 57.15640 24.10432
10957 2021-09-25T18:53:03.580 142.81 63.28767 17.80891
10738 2021-09-25T18:55:26.390 141.964 65.15837 16.23506
10516 2021-09-25T18:57:48.354 153.608 66.99551 14.66121
10294 2021-09-25T19:00:21.962 241.161 69.10714 13.08736
09845 2021-09-25T19:04:23.123 659.108 71.68141 9.93965
08708 2021-09-25T19:15:22.231 101.381 79.38864 2.07039
08480 2021-09-25T19:17:03.612 266.863 80.17467 0.49654
08024 2021-09-25T19:21:30.475 1798.4 83.31877 -2.65117
14283 2021-09-25T19:51:28.875 319.556 15.18072 44.56441
14116 2021-09-25T19:56:48.431 227.765 22.23529 42.99055
13945 2021-09-25T20:00:36.196 223.585 26.89655 41.41670
13769 2021-09-25T20:04:19.781 138.78 31.34831 39.84285
13589 2021-09-25T20:06:38.561 216.644 33.62637 38.26900
13405 2021-09-25T20:10:15.205 143.566 37.74194 36.69514
13218 2021-09-25T20:12:38.771 209.967 40.00000 35.12129
13027 2021-09-25T20:16:08.738 140.772 43.83420 33.54744
12833 2021-09-25T20:18:29.510 139.888 45.91837 31.97359
12635 2021-09-25T20:20:49.398 138.941 47.93970 30.39973
12435 2021-09-25T20:23:08.339 989.519 49.90099 28.82588
10957 2021-09-25T20:39:37.858 142.774 63.28767 17.80891
10738 2021-09-25T20:42:00.632 141.928 65.15837 16.23506
10516 2021-09-25T20:44:22.560 241.666 66.99551 14.66121
10069 2021-09-25T20:48:24.226 153.099 69.60001 11.51350
09845 2021-09-25T20:50:57.325 240.555 71.68141 9.93965
09392 2021-09-25T20:54:57.880 151.901 74.21053 6.79195
09164 2021-09-25T20:57:29.781 101.282 76.24454 5.21809
08936 2021-09-25T20:59:11.063 266.785 77.03056 3.64424
08480 2021-09-25T21:03:37.848 266.838 80.17467 0.49654
08024 2021-09-25T21:08:04.686 383.17 83.31877 -2.65117
07341 2021-09-25T21:14:27.856 116.842 87.63158 -7.37273
07115 2021-09-25T21:16:24.698 10124.274 88.81057 -8.94658
14283 2021-09-26T00:05:08.972 319.333 15.18072 44.56441
14116 2021-09-26T00:10:28.305 227.771 22.23529 42.99055
13945 2021-09-26T00:14:16.076 141.559 26.89655 41.41670
13768 2021-09-26T00:16:37.635 437.432 29.32584 39.84285
13405 2021-09-26T00:23:55.067 277.946 37.74194 36.69514
13026 2021-09-26T00:28:33.013 356.36 41.96891 33.54744
12635 2021-09-26T00:34:29.373 139.048 47.93970 30.39973
12435 2021-09-26T00:36:48.421 138.035 49.90099 28.82588
12231 2021-09-26T00:39:06.456 136.986 51.80488 27.25203
12025 2021-09-26T00:41:23.442 135.91 53.65385 25.67818
11815 2021-09-26T00:43:39.352 145.701 55.45024 24.10432
11604 2021-09-26T00:46:05.053 145.016 57.46479 22.53047
11390 2021-09-26T00:48:30.069 144.279 59.44186 20.95662
11175 2021-09-26T00:50:54.348 516.524 61.38249 19.38277
10293 2021-09-26T00:59:30.872 394.688 67.50000 13.08736
09618 2021-09-26T01:06:05.560 240.479 72.15859 8.36580
09163 2021-09-26T01:10:06.039 266.567 74.67249 5.21809
08707 2021-09-26T01:14:32.606 266.792 77.81659 2.07039
08251 2021-09-26T01:18:59.398 101.596 80.96069 -1.07732
08023 2021-09-26T01:20:40.994 281.528 81.74672 -2.65117
07568 2021-09-26T01:25:22.522 101.39 85.26316 -5.79887
07340 2021-09-26T01:27:03.912 1245.357 86.05264 -7.37273
14446 2021-09-26T01:47:49.269 233.969 10.06211 46.13826
14283 2021-09-26T01:51:43.238 87.537 15.18072 44.56441
14284 2021-09-26T01:53:10.775 231.686 17.34940 44.56441
14116 2021-09-26T01:57:02.461 227.763 22.23529 42.99055
13945 2021-09-26T02:00:50.224 223.406 26.89655 41.41670
13769 2021-09-26T02:04:33.630 139.309 31.34831 39.84285
13589 2021-09-26T02:06:52.939 216.241 33.62637 38.26900
13405 2021-09-26T02:10:29.180 143.883 37.74194 36.69514
13218 2021-09-26T02:12:53.063 490.445 40.00000 35.12129
12635 2021-09-26T02:21:03.508 139.088 47.93970 30.39973
12435 2021-09-26T02:23:22.596 138.068 49.90099 28.82588
12231 2021-09-26T02:25:40.664 137.012 51.80488 27.25203
12025 2021-09-26T02:27:57.676 135.93 53.65385 25.67818
11815 2021-09-26T02:30:13.606 145.672 55.45024 24.10432
11604 2021-09-26T02:32:39.278 144.981 57.46479 22.53047
11390 2021-09-26T02:35:04.259 144.242 59.44186 20.95662
11175 2021-09-26T02:37:28.501 362.895 61.38249 19.38277
10515 2021-09-26T02:43:31.396 153.683 65.38116 14.66121
10293 2021-09-26T02:46:05.079 241.939 67.50000 13.08736
09844 2021-09-26T02:50:07.018 152.727 70.08849 9.93965
09618 2021-09-26T02:52:39.745 240.533 72.15859 8.36580
09163 2021-09-26T02:56:40.278 266.531 74.67249 5.21809
08707 2021-09-26T03:01:06.809 266.762 77.81659 2.07039
08251 2021-09-26T03:05:33.571 101.659 80.96069 -1.07732
08023 2021-09-26T03:07:15.230 382.912 81.74672 -2.65117
07340 2021-09-26T03:13:38.142 116.675 86.05264 -7.37273
07114 2021-09-26T03:15:34.817 9954.329 87.22467 -8.94658
14446 2021-09-26T06:01:29.146 234.306 10.06211 46.13826
14283 2021-09-26T06:05:23.452 87.145 15.18072 44.56441
14284 2021-09-26T06:06:50.597 231.782 17.34940 44.56441
14116 2021-09-26T06:10:42.379 227.718 22.23529 42.99055
13945 2021-09-26T06:14:30.097 142.145 26.89655 41.41670
13768 2021-09-26T06:16:52.242 220.747 29.32584 39.84285
13589 2021-09-26T06:20:32.989 359.997 33.62637 38.26900
13218 2021-09-26T06:26:32.986 134.506 40.00000 35.12129
13026 2021-09-26T06:28:47.492 142.075 41.96891 33.54744
12832 2021-09-26T06:31:09.567 763.997 44.08163 31.97359
11815 2021-09-26T06:43:53.564 368.226 55.45024 24.10432
11174 2021-09-26T06:50:01.790 144.063 59.72350 19.38277
10956 2021-09-26T06:52:25.853 143.223 61.64384 17.80891
10737 2021-09-26T06:54:49.076 142.358 63.52941 16.23506
10515 2021-09-26T06:57:11.434 242.55 65.38116 14.66121
10068 2021-09-26T07:01:13.984 242.027 68.00001 11.51350
09617 2021-09-26T07:05:16.011 152.368 70.57269 8.36580
09391 2021-09-26T07:07:48.379 253.505 72.63158 6.79195
08935 2021-09-26T07:12:01.884 101.782 75.45851 3.64424
08706 2021-09-26T07:13:43.666 266.686 76.24454 2.07039
08250 2021-09-26T07:18:10.352 266.562 79.38864 -1.07732
07794 2021-09-26T07:22:36.914 116.282 82.53275 -4.22502
07567 2021-09-26T07:24:33.196 398.517 83.68421 -5.79887
06888 2021-09-26T07:31:11.713 117.019 88.40708 -10.52043
06664 2021-09-26T07:33:08.732 894.602 89.60000 -12.09428
14446 2021-09-26T07:48:03.334 321.413 10.06211 46.13826
14284 2021-09-26T07:53:24.747 231.812 17.34940 44.56441
14116 2021-09-26T07:57:16.559 227.688 22.23529 42.99055
13945 2021-09-26T08:01:04.247 362.949 26.89655 41.41670
13589 2021-09-26T08:07:07.196 359.927 33.62637 38.26900
13218 2021-09-26T08:13:07.123 134.603 40.00000 35.12129
13026 2021-09-26T08:15:21.726 142.128 41.96891 33.54744
12832 2021-09-26T08:17:43.854 1132.22 44.08163 31.97359
11174 2021-09-26T08:36:36.074 144.012 59.72350 19.38277
10956 2021-09-26T08:39:00.086 143.173 61.64384 17.80891
10737 2021-09-26T08:41:23.259 384.928 63.52941 16.23506
10068 2021-09-26T08:47:48.187 242.082 68.00001 11.51350
09617 2021-09-26T08:51:50.269 152.275 70.57269 8.36580
09391 2021-09-26T08:54:22.544 253.51 72.63158 6.79195
08935 2021-09-26T08:58:36.054 101.862 75.45851 3.64424
08706 2021-09-26T09:00:17.916 266.643 76.24454 2.07039
08250 2021-09-26T09:04:44.559 382.838 79.38864 -1.07732
07567 2021-09-26T09:11:07.397 101.704 83.68421 -5.79887
07339 2021-09-26T09:12:49.101 413.829 84.47369 -7.37273
06664 2021-09-26T09:19:42.930 9720.469 89.60000 -12.09428
14446 2021-09-26T12:01:43.399 321.289 10.06211 46.13826
14284 2021-09-26T12:07:04.688 231.858 17.34940 44.56441
14116 2021-09-26T12:10:56.546 227.591 22.23529 42.99055
13945 2021-09-26T12:14:44.137 142.684 26.89655 41.41670
13768 2021-09-26T12:17:06.821 220.358 29.32584 39.84285
13589 2021-09-26T12:20:47.179 138.696 33.62637 38.26900
13404 2021-09-26T12:23:05.875 355.845 35.80645 36.69514
13026 2021-09-26T12:29:01.720 142.242 41.96891 33.54744
12832 2021-09-26T12:31:23.962 141.274 44.08163 31.97359
12634 2021-09-26T12:33:45.236 140.251 46.13065 30.39973
12434 2021-09-26T12:36:05.487 139.186 48.11881 28.82588
12230 2021-09-26T12:38:24.673 275.053 50.04878 27.25203
11814 2021-09-26T12:42:59.726 146.199 53.74408 24.10432
11603 2021-09-26T12:45:25.925 145.469 55.77465 22.53047
11389 2021-09-26T12:47:51.394 144.696 57.76744 20.95662
11174 2021-09-26T12:50:16.090 365.196 59.72350 19.38277
10514 2021-09-26T12:56:21.286 396.343 63.76682 14.66121
09843 2021-09-26T13:02:57.629 242.061 68.49557 9.93965
09390 2021-09-26T13:06:59.690 151.847 71.05264 6.79195
09162 2021-09-26T13:09:31.537 101.938 73.10043 5.21809
08934 2021-09-26T13:11:13.475 266.474 73.88646 3.64424
08478 2021-09-26T13:15:39.949 102.109 77.03056 0.49654
08249 2021-09-26T13:17:22.058 266.424 77.81659 -1.07732
07793 2021-09-26T13:21:48.482 116.121 80.96069 -4.22502
07566 2021-09-26T13:23:44.603 281.055 82.10526 -5.79887
07113 2021-09-26T13:28:25.658 116.733 85.63876 -8.94658
06887 2021-09-26T13:30:22.391 116.863 86.81416 -10.52043
06663 2021-09-26T13:32:19.254 132.788 88.00000 -12.09428
06440 2021-09-26T13:34:32.042 117.266 89.59641 -13.66814
06219 2021-09-26T13:36:29.308 133.809 90.81081 -15.24200
05999 2021-09-26T13:38:43.117 574.552 92.45454 -16.81585
14446 2021-09-26T13:48:17.669 88.606 10.06211 46.13826
14447 2021-09-26T13:49:46.275 232.618 12.29814 46.13826
14284 2021-09-26T13:53:38.893 231.866 17.34940 44.56441
14116 2021-09-26T13:57:30.759 227.539 22.23529 42.99055
13945 2021-09-26T14:01:18.298 363.065 26.89655 41.41670
13589 2021-09-26T14:07:21.363 138.809 33.62637 38.26900
13404 2021-09-26T14:09:40.172 355.713 35.80645 36.69514
13026 2021-09-26T14:15:35.885 142.283 41.96891 33.54744
12832 2021-09-26T14:17:58.168 141.305 44.08163 31.97359
12634 2021-09-26T14:20:19.473 140.274 46.13065 30.39973
12434 2021-09-26T14:22:39.747 139.2 48.11881 28.82588
12230 2021-09-26T14:24:58.947 138.096 50.04878 27.25203
12024 2021-09-26T14:27:17.043 136.97 51.92308 25.67818
11814 2021-09-26T14:29:34.013 146.151 53.74408 24.10432
11603 2021-09-26T14:32:00.164 145.417 55.77465 22.53047
11389 2021-09-26T14:34:25.581 144.64 57.76744 20.95662
11174 2021-09-26T14:36:50.221 365.315 59.72350 19.38277
10514 2021-09-26T14:42:55.536 153.46 63.76682 14.66121
10292 2021-09-26T14:45:28.996 242.828 65.89285 13.08736
09843 2021-09-26T14:49:31.824 242.106 68.49557 9.93965
09390 2021-09-26T14:53:33.930 253.774 71.05264 6.79195
08934 2021-09-26T14:57:47.704 266.423 73.88646 3.64424
08478 2021-09-26T15:02:14.127 102.182 77.03056 0.49654
08249 2021-09-26T15:03:56.309 266.378 77.81659 -1.07732
07793 2021-09-26T15:08:22.687 116.145 80.96069 -4.22502
07566 2021-09-26T15:10:18.832 397.749 82.10526 -5.79887
06887 2021-09-26T15:16:56.581 116.882 86.81416 -10.52043
06663 2021-09-26T15:18:53.463 132.782 88.00000 -12.09428
06440 2021-09-26T15:21:06.245 117.28 89.59641 -13.66814
06219 2021-09-26T15:23:03.525 133.803 90.81081 -15.24200
05999 2021-09-26T15:25:17.328 9488.865 92.45454 -16.81585
14447 2021-09-26T18:03:26.193 232.781 12.29814 46.13826
14284 2021-09-26T18:07:18.974 231.86 17.34940 44.56441
14116 2021-09-26T18:11:10.834 227.391 22.23529 42.99055
13945 2021-09-26T18:14:58.225 143.178 26.89655 41.41670
13768 2021-09-26T18:17:21.403 219.898 29.32584 39.84285
13589 2021-09-26T18:21:01.301 139.065 33.62637 38.26900
13404 2021-09-26T18:23:20.366 145.52 35.80645 36.69514
13217 2021-09-26T18:25:45.886 352.206 38.09524 35.12129
12832 2021-09-26T18:31:38.092 141.365 44.08163 31.97359
12634 2021-09-26T18:33:59.457 140.313 46.13065 30.39973
12434 2021-09-26T18:36:19.770 414.296 48.11881 28.82588
11814 2021-09-26T18:43:14.066 370.798 53.74408 24.10432
11173 2021-09-26T18:49:24.864 144.406 58.06452 19.38277
10955 2021-09-26T18:51:49.270 143.538 60.00000 17.80891
10736 2021-09-26T18:54:12.808 232.883 61.90045 16.23506
10291 2021-09-26T18:58:05.691 153.202 64.28571 13.08736
10067 2021-09-26T19:00:38.893 242.864 66.40000 11.51350
09616 2021-09-26T19:04:41.757 241.976 68.98679 8.36580
09161 2021-09-26T19:08:43.733 266.155 71.52838 5.21809
08705 2021-09-26T19:13:09.888 102.348 74.67249 2.07039
08477 2021-09-26T19:14:52.236 266.35 75.45851 0.49654
08021 2021-09-26T19:19:18.586 102.277 78.60262 -2.65117
07792 2021-09-26T19:21:00.863 280.005 79.38864 -4.22502
07338 2021-09-26T19:25:40.868 116.405 82.89474 -7.37273
07112 2021-09-26T19:27:37.273 116.576 84.05286 -8.94658
06886 2021-09-26T19:29:33.849 365.995 85.22124 -10.52043
06218 2021-09-26T19:35:39.844 133.178 89.18919 -15.24200
05998 2021-09-26T19:37:53.022 727.38 90.81818 -16.81585
14447 2021-09-26T19:50:00.402 232.84 12.29814 46.13826
14284 2021-09-26T19:53:53.242 231.847 17.34940 44.56441
14116 2021-09-26T19:57:45.089 227.318 22.23529 42.99055
13945 2021-09-26T20:01:32.407 363.062 26.89655 41.41670
13589 2021-09-26T20:07:35.469 139.167 33.62637 38.26900
13404 2021-09-26T20:09:54.636 355.193 35.80645 36.69514
13026 2021-09-26T20:15:49.829 142.396 41.96891 33.54744
12832 2021-09-26T20:18:12.225 141.384 44.08163 31.97359
12634 2021-09-26T20:20:33.609 140.324 46.13065 30.39973
12434 2021-09-26T20:22:53.933 139.228 48.11881 28.82588
12230 2021-09-26T20:25:13.161 138.104 50.04878 27.25203
12024 2021-09-26T20:27:31.265 136.962 51.92308 25.67818
11814 2021-09-26T20:29:48.227 370.93 53.74408 24.10432
11173 2021-09-26T20:35:59.157 144.337 58.06452 19.38277
10955 2021-09-26T20:38:23.494 143.469 60.00000 17.80891
10736 2021-09-26T20:40:46.963 232.99 61.90045 16.23506
10291 2021-09-26T20:44:39.953 153.081 64.28571 13.08736
10067 2021-09-26T20:47:13.034 242.905 66.40000 11.51350
09616 2021-09-26T20:51:15.939 242.012 68.98679 8.36580
09161 2021-09-26T20:55:17.951 368.52 71.52838 5.21809
08477 2021-09-26T21:01:26.471 266.292 75.45851 0.49654
08021 2021-09-26T21:05:52.763 102.344 78.60262 -2.65117
07792 2021-09-26T21:07:35.107 115.987 79.38864 -4.22502
07565 2021-09-26T21:09:31.094 280.366 80.52632 -5.79887
07112 2021-09-26T21:14:11.460 116.597 84.05286 -8.94658
06886 2021-09-26T21:16:08.057 116.729 85.22124 -10.52043
06662 2021-09-26T21:18:04.786 132.156 86.40000 -12.09428
06439 2021-09-26T21:20:16.942 117.131 87.98206 -13.66814
06218 2021-09-26T21:22:14.073 133.169 89.18919 -15.24200
05998 2021-09-26T21:24:27.242 9553.285 90.81818 -16.81585
14447 2021-09-27T00:03:40.527 232.955 12.29814 46.13826
14284 2021-09-27T00:07:33.482 84.331 17.34940 44.56441
14285 2021-09-27T00:08:57.813 147.461 19.51807 44.56441
14116 2021-09-27T00:11:25.274 227.12 22.23529 42.99055
13945 2021-09-27T00:15:12.394 143.625 26.89655 41.41670
13768 2021-09-27T00:17:36.019 219.365 29.32584 39.84285
13589 2021-09-27T00:21:15.384 139.392 33.62637 38.26900
13404 2021-09-27T00:23:34.776 145.705 35.80645 36.69514
13217 2021-09-27T00:26:00.481 1127.891 38.09524 35.12129
11602 2021-09-27T00:44:48.372 145.825 54.08451 22.53047
11388 2021-09-27T00:47:14.197 145.009 56.09302 20.95662
11173 2021-09-27T00:49:39.206 367.458 58.06452 19.38277
10513 2021-09-27T00:55:46.664 244.083 62.15247 14.66121
10066 2021-09-27T00:59:50.747 152.735 64.80000 11.51350
09842 2021-09-27T01:02:23.482 242.829 66.90265 9.93965
09389 2021-09-27T01:06:26.311 253.967 69.47369 6.79195
08933 2021-09-27T01:10:40.278 102.558 72.31441 3.64424
08704 2021-09-27T01:12:22.836 266.153 73.10043 2.07039
08248 2021-09-27T01:16:48.989 102.6 76.24454 -1.07732
08020 2021-09-27T01:18:31.589 381.911 77.03056 -2.65117
07337 2021-09-27T01:24:53.500 116.249 81.31580 -7.37273
07111 2021-09-27T01:26:49.749 116.423 82.46696 -8.94658
06885 2021-09-27T01:28:46.172 248.1 83.62832 -10.52043
06438 2021-09-27T01:32:54.272 1357.677 86.36771 -13.66814
14285 2021-09-27T01:55:31.949 229.515 19.51807 44.56441
14117 2021-09-27T01:59:21.464 145.141 24.35294 42.99055
13945 2021-09-27T02:01:46.605 362.943 26.89655 41.41670
13589 2021-09-27T02:07:49.548 139.479 33.62637 38.26900
13404 2021-09-27T02:10:09.027 145.752 35.80645 36.69514
13217 2021-09-27T02:12:34.779 1127.894 38.09524 35.12129
11602 2021-09-27T02:31:22.673 145.751 54.08451 22.53047
11388 2021-09-27T02:33:48.424 144.933 56.09302 20.95662
11173 2021-09-27T02:36:13.357 367.538 58.06452 19.38277
10513 2021-09-27T02:42:20.895 244.12 62.15247 14.66121
10066 2021-09-27T02:46:25.015 152.604 64.80000 11.51350
09842 2021-09-27T02:48:57.619 90.926 66.90265 9.93965
09615 2021-09-27T02:50:28.545 151.932 67.40088 8.36580
09389 2021-09-27T02:53:00.477 356.587 69.47369 6.79195
08704 2021-09-27T02:58:57.064 368.755 73.10043 2.07039
08020 2021-09-27T03:05:05.819 381.876 77.03056 -2.65117
07337 2021-09-27T03:11:27.695 116.271 81.31580 -7.37273
07111 2021-09-27T03:13:23.966 116.441 82.46696 -8.94658
06885 2021-09-27T03:15:20.407 116.576 83.62832 -10.52043
06661 2021-09-27T03:17:16.983 131.524 84.80000 -12.09428
06438 2021-09-27T03:19:28.507 116.983 86.36771 -13.66814
06217 2021-09-27T03:21:25.490 132.527 87.56757 -15.24200
05997 2021-09-27T03:23:38.017 250.608 89.18182 -16.81585
05562 2021-09-27T03:27:48.625 9683.254 92.07373 -19.96355
14285 2021-09-27T06:09:11.879 374.793 19.51807 44.56441
13945 2021-09-27T06:15:26.672 362.788 26.89655 41.41670
13589 2021-09-27T06:21:29.460 139.673 33.62637 38.26900
13404 2021-09-27T06:23:49.133 282.692 35.80645 36.69514
13025 2021-09-27T06:28:31.825 567.656 40.10363 33.54744
12229 2021-09-27T06:37:59.481 139.057 48.29268 27.25203
12023 2021-09-27T06:40:18.538 137.871 50.19231 25.67818
11813 2021-09-27T06:42:36.409 146.359 52.03791 24.10432
11602 2021-09-27T06:45:02.768 371.45 54.08451 22.53047
10954 2021-09-27T06:51:14.218 143.738 58.35617 17.80891
10735 2021-09-27T06:53:37.956 234.238 60.27150 16.23506
10290 2021-09-27T06:57:32.194 244.193 62.67857 13.08736
09841 2021-09-27T07:01:36.387 152.179 65.30973 9.93965
09615 2021-09-27T07:04:08.566 91.254 67.40088 8.36580
09388 2021-09-27T07:05:39.820 151.422 67.89474 6.79195
09160 2021-09-27T07:08:11.242 102.735 69.95633 5.21809
08932 2021-09-27T07:09:53.977 265.837 70.74236 3.64424
08476 2021-09-27T07:14:19.814 102.891 73.88646 0.49654
08247 2021-09-27T07:16:02.705 265.79 74.67249 -1.07732
07791 2021-09-27T07:20:28.495 115.883 77.81659 -4.22502
07564 2021-09-27T07:22:24.378 102.705 78.94737 -5.79887
07336 2021-09-27T07:24:07.083 1899.005 79.73685 -7.37273
14285 2021-09-27T07:55:46.088 229.258 19.51807 44.56441
14117 2021-09-27T07:59:35.346 145.576 24.35294 42.99055
13945 2021-09-27T08:02:00.922 221.418 26.89655 41.41670
13769 2021-09-27T08:05:42.340 141.288 31.34831 39.84285
13589 2021-09-27T08:08:03.628 139.747 33.62637 38.26900
13404 2021-09-27T08:10:23.375 145.877 35.80645 36.69514
13217 2021-09-27T08:12:49.252 843.575 38.09524 35.12129
12023 2021-09-27T08:26:52.827 137.844 50.19231 25.67818
11813 2021-09-27T08:29:10.671 146.279 52.03791 24.10432
11602 2021-09-27T08:31:36.950 371.523 54.08451 22.53047
10954 2021-09-27T08:37:48.473 143.648 58.35617 17.80891
10735 2021-09-27T08:40:12.121 234.322 60.27150 16.23506
10290 2021-09-27T08:44:06.443 244.211 62.67857 13.08736
09841 2021-09-27T08:48:10.654 394.733 65.30973 9.93965
09160 2021-09-27T08:54:45.387 102.825 69.95633 5.21809
08932 2021-09-27T08:56:28.212 368.716 70.74236 3.64424
08247 2021-09-27T09:02:36.928 381.623 74.67249 -1.07732
07564 2021-09-27T09:08:58.551 102.77 78.94737 -5.79887
07336 2021-09-27T09:10:41.321 116.112 79.73685 -7.37273
07110 2021-09-27T09:12:37.433 10608.766 80.88106 -8.94658
14285 2021-09-27T12:09:26.199 229.038 19.51807 44.56441
14117 2021-09-27T12:13:15.237 145.854 24.35294 42.99055
13945 2021-09-27T12:15:41.091 362.469 26.89655 41.41670
13589 2021-09-27T12:21:43.560 139.908 33.62637 38.26900
13404 2021-09-27T12:24:03.468 145.938 35.80645 36.69514
13217 2021-09-27T12:26:29.406 137.015 38.09524 35.12129
13025 2021-09-27T12:28:46.421 143.574 40.10363 33.54744
12831 2021-09-27T12:31:09.995 142.474 42.24490 31.97359
12633 2021-09-27T12:33:32.469 141.33 44.32161 30.39973
12433 2021-09-27T12:35:53.799 140.158 46.33663 28.82588
12229 2021-09-27T12:38:13.957 138.968 48.29268 27.25203
12023 2021-09-27T12:40:32.925 137.768 50.19231 25.67818
11813 2021-09-27T12:42:50.693 373.424 52.03791 24.10432
11172 2021-09-27T12:49:04.117 144.322 56.40553 19.38277
10954 2021-09-27T12:51:28.439 225.16 58.35617 17.80891
10512 2021-09-27T12:55:13.599 244.788 60.53811 14.66121
10065 2021-09-27T12:59:18.387 244.16 63.20000 11.51350
09614 2021-09-27T13:03:22.547 243.238 65.81498 8.36580
09159 2021-09-27T13:07:25.785 265.41 68.38428 5.21809
08703 2021-09-27T13:11:51.195 103.142 71.52838 2.07039
08475 2021-09-27T13:13:34.337 265.579 72.31441 0.49654
08019 2021-09-27T13:17:59.916 103.071 75.45851 -2.65117
07790 2021-09-27T13:19:42.987 115.719 76.24454 -4.22502
07563 2021-09-27T13:21:38.706 511.49 77.36842 -5.79887
06660 2021-09-27T13:30:10.196 247.714 83.20000 -12.09428
06216 2021-09-27T13:34:17.910 248.965 85.94595 -15.24200
05778 2021-09-27T13:38:26.875 1282.548 88.76713 -18.38970
14117 2021-09-27T13:59:49.423 366.772 24.35294 42.99055
13769 2021-09-27T14:05:56.195 141.545 31.34831 39.84285
13589 2021-09-27T14:08:17.740 139.969 33.62637 38.26900
13404 2021-09-27T14:10:37.709 145.956 35.80645 36.69514
13217 2021-09-27T14:13:03.665 137.057 38.09524 35.12129
13025 2021-09-27T14:15:20.722 143.57 40.10363 33.54744
12831 2021-09-27T14:17:44.292 142.46 42.24490 31.97359
12633 2021-09-27T14:20:06.752 141.308 44.32161 30.39973
12433 2021-09-27T14:22:28.060 140.129 46.33663 28.82588
12229 2021-09-27T14:24:48.189 138.934 48.29268 27.25203
12023 2021-09-27T14:27:07.123 137.731 50.19231 25.67818
11813 2021-09-27T14:29:24.854 373.482 52.03791 24.10432
11172 2021-09-27T14:35:38.336 144.222 56.40553 19.38277
10954 2021-09-27T14:38:02.558 225.291 58.35617 17.80891
10512 2021-09-27T14:41:47.849 244.799 60.53811 14.66121
10065 2021-09-27T14:45:52.648 244.16 63.20000 11.51350
09614 2021-09-27T14:49:56.808 243.236 65.81498 8.36580
09159 2021-09-27T14:54:00.044 265.304 68.38428 5.21809
08703 2021-09-27T14:58:25.348 103.222 71.52838 2.07039
08475 2021-09-27T15:00:08.570 368.627 72.31441 0.49654
07790 2021-09-27T15:06:17.197 1342.75 76.24454 -4.22502
05347 2021-09-27T15:28:39.947 9741.859 90.84112 -21.53741
14286 2021-09-27T18:11:01.806 514.209 21.68675 44.56441
13769 2021-09-27T18:19:36.015 141.698 31.34831 39.84285
13589 2021-09-27T18:21:57.713 140.099 33.62637 38.26900
13404 2021-09-27T18:24:17.812 145.983 35.80645 36.69514
13217 2021-09-27T18:26:43.795 137.14 38.09524 35.12129
13025 2021-09-27T18:29:00.935 143.545 40.10363 33.54744
12831 2021-09-27T18:31:24.480 142.411 42.24490 31.97359
12633 2021-09-27T18:33:46.891 141.239 44.32161 30.39973
12433 2021-09-27T18:36:08.130 140.046 46.33663 28.82588
12229 2021-09-27T18:38:28.176 138.839 48.29268 27.25203
12023 2021-09-27T18:40:47.015 220.622 50.19231 25.67818
11601 2021-09-27T18:44:27.637 145.736 52.39437 22.53047
11387 2021-09-27T18:46:53.373 371.555 54.41860 20.95662
10734 2021-09-27T18:53:04.928 235.453 58.64254 16.23506
10289 2021-09-27T18:57:00.381 244.792 61.07143 13.08736
09840 2021-09-27T19:01:05.173 243.992 63.71681 9.93965
09387 2021-09-27T19:05:09.165 254.105 66.31579 6.79195
08931 2021-09-27T19:09:23.270 103.356 69.17030 3.64424
08702 2021-09-27T19:11:06.626 265.242 69.95633 2.07039
08246 2021-09-27T19:15:31.868 103.396 73.10043 -1.07732
08018 2021-09-27T19:17:15.264 380.781 73.88646 -2.65117
