ID,File name,Field ID,Filter,Observation Date,Exposure time [s],# trans,# objects,TQC flag
80467,ML1_20211018_200347_red,16016,u,2021-10-18 20:03:47.883000,60.0,23,2595,yellow
80466,ML1_20211018_200219_red,16016,q,2021-10-18 20:02:19.937000,60.0,259,5387,orange
80465,ML1_20211018_200051_red,16016,i,2021-10-18 20:00:51.267000,60.0,67,6140,yellow
80464,ML1_20211018_195922_red,16016,u,2021-10-18 19:59:22.382000,60.0,33,2534,orange
80463,ML1_20211018_195754_red,16016,q,2021-10-18 19:57:54.403000,60.0,252,5130,orange
80462,ML1_20211018_195626_red,16016,i,2021-10-18 19:56:26.898000,60.0,68,5348,yellow
80461,ML1_20211018_195459_red,16016,u,2021-10-18 19:54:59.118000,60.0,27,2546,yellow
80460,ML1_20211018_195330_red,16016,q,2021-10-18 19:53:30.853000,60.0,240,5029,orange
80459,ML1_20211018_195203_red,16016,i,2021-10-18 19:52:03.003000,60.0,77,5889,yellow
80458,ML1_20211018_195034_red,16016,u,2021-10-18 19:50:34.575000,60.0,27,2501,yellow
80457,ML1_20211018_194906_red,16016,q,2021-10-18 19:49:06.445000,60.0,266,5718,yellow
80456,ML1_20211018_194739_red,16016,i,2021-10-18 19:47:39.055000,60.0,67,5500,yellow
80455,ML1_20211018_194610_red,16016,u,2021-10-18 19:46:10.880000,60.0,35,2651,yellow
80454,ML1_20211018_194442_red,16016,q,2021-10-18 19:44:42.744000,60.0,239,4988,orange
80453,ML1_20211018_194315_red,16016,i,2021-10-18 19:43:15.597000,60.0,87,6357,yellow
80452,ML1_20211018_194147_red,16016,u,2021-10-18 19:41:47.776000,60.0,42,2494,red
80451,ML1_20211018_194020_red,16016,q,2021-10-18 19:40:20.129000,60.0,260,5383,orange
80450,ML1_20211018_193852_red,16016,i,2021-10-18 19:38:52.177000,60.0,47,5328,yellow
80449,ML1_20211018_193723_red,16016,u,2021-10-18 19:37:23.981000,60.0,33,2666,yellow
80448,ML1_20211018_193556_red,16016,q,2021-10-18 19:35:56.093000,60.0,219,4781,orange
80447,ML1_20211018_193427_red,16016,i,2021-10-18 19:34:27.987000,60.0,75,5537,yellow
80446,ML1_20211018_193259_red,16016,u,2021-10-18 19:32:59.368000,60.0,26,2500,yellow
80445,ML1_20211018_193130_red,16016,q,2021-10-18 19:31:30.859000,60.0,249,5325,orange
80444,ML1_20211018_193003_red,16016,i,2021-10-18 19:30:03.748000,60.0,61,5123,yellow
80443,ML1_20211018_192835_red,16016,u,2021-10-18 19:28:35.659000,60.0,30,2576,yellow
80442,ML1_20211018_192707_red,16016,q,2021-10-18 19:27:07.779000,60.0,220,5031,orange
80441,ML1_20211018_192539_red,16016,i,2021-10-18 19:25:39.520000,60.0,65,6165,yellow
80440,ML1_20211018_192411_red,16016,u,2021-10-18 19:24:11.774000,60.0,31,2391,red
80439,ML1_20211018_192243_red,16016,q,2021-10-18 19:22:43.590000,60.0,235,5161,orange
80438,ML1_20211018_192115_red,16016,i,2021-10-18 19:21:15,60.0,61,5754,yellow
80437,ML1_20211018_191945_red,16016,u,2021-10-18 19:19:45.332000,60.0,19,2575,orange
80436,ML1_20211018_191818_red,16016,q,2021-10-18 19:18:18.136000,60.0,200,4348,orange
80435,ML1_20211018_191649_red,16016,i,2021-10-18 19:16:49.431000,60.0,54,5751,yellow
80434,ML1_20211018_191521_red,16016,u,2021-10-18 19:15:21.232000,60.0,28,2532,yellow
80433,ML1_20211018_191352_red,16016,q,2021-10-18 19:13:52.443000,60.0,252,5100,orange
80432,ML1_20211018_191225_red,16016,i,2021-10-18 19:12:25.053000,60.0,38,5103,yellow
80431,ML1_20211018_191056_red,16016,u,2021-10-18 19:10:56.988000,60.0,30,2625,yellow
80430,ML1_20211018_190929_red,16016,q,2021-10-18 19:09:29.483000,60.0,268,5422,orange
80429,ML1_20211018_190801_red,16016,i,2021-10-18 19:08:01.209000,60.0,58,5918,yellow
80428,ML1_20211018_190632_red,16016,u,2021-10-18 19:06:32.799000,60.0,33,2385,red
80427,ML1_20211018_190505_red,16016,q,2021-10-18 19:05:05.454000,60.0,244,5241,orange
80426,ML1_20211018_190337_red,16016,i,2021-10-18 19:03:37.204000,60.0,65,5476,yellow
80425,ML1_20211018_190208_red,16016,u,2021-10-18 19:02:08.316000,60.0,34,2558,yellow
80424,ML1_20211018_190039_red,16016,q,2021-10-18 19:00:39.774000,60.0,228,4882,orange
80423,ML1_20211018_185911_red,16016,i,2021-10-18 18:59:11.145000,60.0,69,5665,yellow
80422,ML1_20211018_185741_red,16016,u,2021-10-18 18:57:41.647000,60.0,37,2563,yellow
80421,ML1_20211018_185612_red,16016,q,2021-10-18 18:56:12.064000,60.0,233,4822,orange
80420,ML1_20211018_185443_red,16016,i,2021-10-18 18:54:43.723000,60.0,69,5462,yellow
80419,ML1_20211018_185314_red,16016,u,2021-10-18 18:53:14.906000,60.0,31,2339,red
80418,ML1_20211018_185146_red,16016,q,2021-10-18 18:51:46.403000,60.0,282,5502,yellow
80417,ML1_20211018_185018_red,16016,i,2021-10-18 18:50:18.353000,60.0,71,5224,yellow
80416,ML1_20211018_184849_red,16016,u,2021-10-18 18:48:49.802000,60.0,31,2570,yellow
80415,ML1_20211018_184721_red,16016,q,2021-10-18 18:47:21.692000,60.0,218,4635,orange
80414,ML1_20211018_184553_red,16016,i,2021-10-18 18:45:53.667000,60.0,79,5564,yellow
80413,ML1_20211018_184424_red,16016,u,2021-10-18 18:44:24.903000,60.0,30,2406,red
80412,ML1_20211018_184256_red,16016,q,2021-10-18 18:42:56.308000,60.0,267,5224,orange
80411,ML1_20211018_184128_red,16016,i,2021-10-18 18:41:28.429000,60.0,64,5252,yellow
80410,ML1_20211018_184000_red,16016,u,2021-10-18 18:40:00.140000,60.0,27,2492,yellow
80409,ML1_20211018_183831_red,16016,q,2021-10-18 18:38:31.920000,60.0,247,4920,orange
80408,ML1_20211018_183704_red,16016,i,2021-10-18 18:37:04.094000,60.0,76,5764,yellow
80406,ML1_20211018_183535_red,16016,u,2021-10-18 18:35:35.319000,60.0,34,2452,orange
80405,ML1_20211018_183407_red,16016,q,2021-10-18 18:34:07.600000,60.0,258,6080,yellow
80403,ML1_20211018_183239_red,16016,i,2021-10-18 18:32:39.721000,60.0,46,4872,red
80402,ML1_20211018_183111_red,16016,u,2021-10-18 18:31:11.787000,60.0,23,2517,orange
80401,ML1_20211018_182943_red,16016,q,2021-10-18 18:29:43.725000,60.0,212,4374,orange
80399,ML1_20211018_182815_red,16016,i,2021-10-18 18:28:15.233000,60.0,78,4857,yellow
80397,ML1_20211018_182645_red,16016,u,2021-10-18 18:26:45.947000,60.0,43,2146,red
80396,ML1_20211018_182516_red,16016,q,2021-10-18 18:25:16.431000,60.0,251,3653,orange
80394,ML1_20211018_182348_red,16016,i,2021-10-18 18:23:48.072000,60.0,87,4977,yellow
80392,ML1_20211018_182219_red,16016,u,2021-10-18 18:22:19.966000,60.0,24,2431,orange
80391,ML1_20211018_182051_red,16016,q,2021-10-18 18:20:51.522000,60.0,216,4108,orange
80390,ML1_20211018_181923_red,16016,i,2021-10-18 18:19:23.568000,60.0,52,5023,yellow
80389,ML1_20211018_181754_red,16016,u,2021-10-18 18:17:54.484000,60.0,29,2437,orange
80386,ML1_20211018_181626_red,16016,q,2021-10-18 18:16:26.508000,60.0,244,4683,orange
80385,ML1_20211018_181459_red,16016,i,2021-10-18 18:14:59.253000,60.0,45,4387,yellow
80384,ML1_20211018_181330_red,16016,u,2021-10-18 18:13:30.544000,60.0,34,2499,yellow
80383,ML1_20211018_181203_red,16016,q,2021-10-18 18:12:03.554000,60.0,219,4696,orange
80382,ML1_20211018_181045_red,16016,q,2021-10-18 18:10:45.260000,60.0,244,4770,orange
80407,ML1_20211018_180641_red,16138,q,2021-10-18 18:06:41.521000,60.0,7492,149091,orange
80400,ML1_20211018_180514_red,16138,i,2021-10-18 18:05:14.495000,60.0,3058,204273,yellow
80378,ML1_20211018_180347_red,16138,u,2021-10-18 18:03:47.116000,60.0,43,15485,yellow
80404,ML1_20211018_180224_red,16138,q,2021-10-18 18:02:24.106000,60.0,7847,159942,orange
80395,ML1_20211018_180057_red,16138,i,2021-10-18 18:00:57.091000,60.0,3587,149639,yellow
80377,ML1_20211018_175929_red,16138,u,2021-10-18 17:59:29.627000,60.0,37,13699,yellow
80398,ML1_20211018_175802_red,16138,q,2021-10-18 17:58:02.437000,60.0,7564,130478,orange
80388,ML1_20211018_175635_red,16138,i,2021-10-18 17:56:35.307000,60.0,3663,157812,yellow
80376,ML1_20211018_175507_red,16138,u,2021-10-18 17:55:07.533000,60.0,45,15333,orange
80393,ML1_20211018_175339_red,16138,q,2021-10-18 17:53:39.503000,60.0,7358,157493,orange
80381,ML1_20211018_175211_red,16138,i,2021-10-18 17:52:11.718000,60.0,2486,125086,orange
80375,ML1_20211018_175044_red,16138,u,2021-10-18 17:50:44.023000,60.0,42,13800,orange
80387,ML1_20211018_174915_red,16138,q,2021-10-18 17:49:15.773000,60.0,6877,139000,orange
80380,ML1_20211018_174747_red,16138,i,2021-10-18 17:47:47.129000,60.0,1718,144448,orange
80374,ML1_20211018_174618_red,16138,u,2021-10-18 17:46:18.839000,60.0,55,12632,orange
80379,ML1_20211018_174451_red,16138,q,2021-10-18 17:44:51.204000,60.0,5035,114924,orange
80284,ML1_20211017_183212_red,16016,q,2021-10-17 18:32:12.816000,60.0,273,8619,orange
80283,ML1_20211017_183044_red,16016,i,2021-10-17 18:30:44.481000,60.0,58,5092,yellow
80282,ML1_20211017_182915_red,16016,u,2021-10-17 18:29:15.492000,60.0,30,2581,yellow
80279,ML1_20211017_182747_red,16016,q,2021-10-17 18:27:47.838000,60.0,227,5255,orange
80278,ML1_20211017_182619_red,16016,i,2021-10-17 18:26:19.787000,60.0,56,5892,yellow
80277,ML1_20211017_182451_red,16016,u,2021-10-17 18:24:51.567000,60.0,27,2504,orange
80276,ML1_20211017_182323_red,16016,q,2021-10-17 18:23:23.504000,60.0,210,5200,orange
80275,ML1_20211017_182154_red,16016,i,2021-10-17 18:21:54.154000,60.0,54,5590,yellow
80272,ML1_20211017_182025_red,16016,u,2021-10-17 18:20:25.178000,60.0,27,2529,yellow
80270,ML1_20211017_181858_red,16016,q,2021-10-17 18:18:58.183000,60.0,172,4359,orange
80267,ML1_20211017_181729_red,16016,i,2021-10-17 18:17:29.349000,60.0,53,5865,yellow
80266,ML1_20211017_181601_red,16016,u,2021-10-17 18:16:01.075000,60.0,30,2515,yellow
80265,ML1_20211017_181433_red,16016,q,2021-10-17 18:14:33.820000,60.0,232,6120,orange
80263,ML1_20211017_181024_red,16138,u,2021-10-17 18:10:24.632000,60.0,44,16937,yellow
80286,ML1_20211017_180856_red,16138,q,2021-10-17 18:08:56.946000,60.0,7474,188530,yellow
80281,ML1_20211017_180729_red,16138,i,2021-10-17 18:07:29.172000,60.0,2955,185380,yellow
80262,ML1_20211017_180601_red,16138,u,2021-10-17 18:06:01.357000,60.0,31,16346,yellow
80285,ML1_20211017_180432_red,16138,q,2021-10-17 18:04:32.947000,60.0,8004,166249,orange
80274,ML1_20211017_180305_red,16138,i,2021-10-17 18:03:05.472000,60.0,2114,225410,yellow
80261,ML1_20211017_180136_red,16138,u,2021-10-17 18:01:36.942000,60.0,34,18016,yellow
80280,ML1_20211017_180008_red,16138,q,2021-10-17 18:00:08.529000,60.0,6879,199037,yellow
80271,ML1_20211017_175840_red,16138,i,2021-10-17 17:58:40.664000,60.0,2941,211851,yellow
80260,ML1_20211017_175712_red,16138,u,2021-10-17 17:57:12.144000,60.0,56,17549,orange
80273,ML1_20211017_175543_red,16138,q,2021-10-17 17:55:43.694000,60.0,7452,165210,orange
80259,ML1_20211017_175355_red,16043,u,2021-10-17 17:53:55.900000,60.0,,30474,red
80288,ML1_20211017_175228_red,16043,q,2021-10-17 17:52:28.315000,60.0,15536,308093,orange
80269,ML1_20211017_175100_red,16043,i,2021-10-17 17:51:00.795000,60.0,,300171,red
80258,ML1_20211017_174932_red,16043,u,2021-10-17 17:49:32.336000,60.0,,32655,red
80264,ML1_20211017_174805_red,16043,q,2021-10-17 17:48:05.006000,60.0,,216968,red
80268,ML1_20211017_174637_red,16043,i,2021-10-17 17:46:37.245000,60.0,,348507,red
80257,ML1_20211017_174508_red,16043,u,2021-10-17 17:45:08.956000,60.0,,27967,red
80287,ML1_20211017_174344_red,16043,q,2021-10-17 17:43:44.786000,60.0,16739,248630,orange
80248,ML1_20211015_020216_red,16017,i,2021-10-15 02:02:16.438000,60.0,51,3404,red
80247,ML1_20211015_020047_red,16017,u,2021-10-15 02:00:47.268000,60.0,27,2751,red
80246,ML1_20211015_015919_red,16017,q,2021-10-15 01:59:19.113000,60.0,131,3110,red
80245,ML1_20211015_015750_red,16017,i,2021-10-15 01:57:50.864000,60.0,57,1821,orange
80244,ML1_20211015_015622_red,16017,u,2021-10-15 01:56:22.323000,60.0,63,2688,orange
80243,ML1_20211015_015452_red,16017,q,2021-10-15 01:54:52.865000,60.0,183,4181,orange
80242,ML1_20211015_015324_red,16017,i,2021-10-15 01:53:24.145000,60.0,481,2575,red
80239,ML1_20211015_015155_red,16017,u,2021-10-15 01:51:55.774000,60.0,69,2911,orange
80237,ML1_20211015_015029_red,16017,q,2021-10-15 01:50:29.735000,60.0,361,5503,orange
80236,ML1_20211015_014807_red,16000,u,2021-10-15 01:48:07.386000,60.0,508,14987,orange
80250,ML1_20211015_014639_red,16000,q,2021-10-15 01:46:39.136000,60.0,8061,120671,red
80238,ML1_20211015_014510_red,16000,i,2021-10-15 01:45:10.721000,60.0,1747,51009,red
80235,ML1_20211015_014340_red,16000,u,2021-10-15 01:43:40.876000,60.0,214,14232,orange
80255,ML1_20211015_014211_red,16000,q,2021-10-15 01:42:11.676000,60.0,23657,184755,orange
80252,ML1_20211015_014043_red,16000,i,2021-10-15 01:40:43.466000,60.0,17859,132912,orange
80233,ML1_20211015_013914_red,16000,u,2021-10-15 01:39:14.478000,60.0,185,25453,orange
80256,ML1_20211015_013745_red,16000,q,2021-10-15 01:37:45.507000,60.0,31957,247354,orange
80241,ML1_20211015_013617_red,16000,i,2021-10-15 01:36:17.073000,60.0,6990,91160,orange
80232,ML1_20211015_013449_red,16000,u,2021-10-15 01:34:49.168000,60.0,395,28302,orange
80253,ML1_20211015_013320_red,16000,q,2021-10-15 01:33:20.558000,60.0,21987,208782,yellow
80251,ML1_20211015_013152_red,16000,i,2021-10-15 01:31:52.248000,60.0,17567,131024,orange
80230,ML1_20211015_013022_red,16000,u,2021-10-15 01:30:22.773000,60.0,382,28793,orange
80254,ML1_20211015_012853_red,16000,q,2021-10-15 01:28:53.729000,60.0,25406,218589,orange
80240,ML1_20211015_012724_red,16000,i,2021-10-15 01:27:24.750000,60.0,9396,147591,yellow
80228,ML1_20211015_012555_red,16000,u,2021-10-15 01:25:55.584000,60.0,739,34328,orange
80223,ML1_20211015_003607_red,16000,q,2021-10-15 00:36:07.520000,60.0,,75105,red
80231,ML1_20211015_003438_red,16000,i,2021-10-15 00:34:38.021000,60.0,10147,138310,yellow
80220,ML1_20211015_003309_red,16000,u,2021-10-15 00:33:09.540000,60.0,403,37649,orange
80249,ML1_20211015_003140_red,16000,q,2021-10-15 00:31:40.681000,60.0,21996,221702,yellow
80229,ML1_20211015_003012_red,16000,i,2021-10-15 00:30:12.212000,60.0,14018,123931,yellow
80216,ML1_20211015_002842_red,16000,u,2021-10-15 00:28:42.542000,60.0,244,29398,orange
80221,ML1_20211015_002713_red,16000,q,2021-10-15 00:27:13.332000,60.0,,206118,red
80227,ML1_20211015_002544_red,16000,i,2021-10-15 00:25:44.708000,60.0,10491,138551,yellow
80213,ML1_20211015_002416_red,16000,u,2021-10-15 00:24:16.159000,60.0,299,34685,orange
80234,ML1_20211015_002248_red,16000,q,2021-10-15 00:22:48.109000,60.0,18435,188798,yellow
80225,ML1_20211015_002121_red,16000,i,2021-10-15 00:21:21.434000,60.0,10508,136235,yellow
80212,ML1_20211015_001952_red,16000,u,2021-10-15 00:19:52.629000,60.0,227,28009,orange
80222,ML1_20211015_001822_red,16000,q,2021-10-15 00:18:22.989000,60.0,11558,112376,orange
80218,ML1_20211015_001654_red,16000,i,2021-10-15 00:16:54.010000,60.0,6875,80533,orange
80211,ML1_20211015_001525_red,16000,u,2021-10-15 00:15:25.195000,60.0,300,36352,orange
80224,ML1_20211015_001356_red,16000,q,2021-10-15 00:13:56.075000,60.0,15040,144194,orange
80215,ML1_20211015_001227_red,16000,i,2021-10-15 00:12:27.024000,60.0,6984,95798,orange
80205,ML1_20211015_001058_red,16000,u,2021-10-15 00:10:58.060000,60.0,207,30143,orange
80226,ML1_20211015_000930_red,16000,q,2021-10-15 00:09:30.026000,60.0,18195,175468,orange
80210,ML1_20211015_000801_red,16000,i,2021-10-15 00:08:01.626000,60.0,3563,104643,orange
80199,ML1_20211015_000632_red,16000,u,2021-10-15 00:06:32.886000,60.0,179,24467,orange
80214,ML1_20211015_000504_red,16000,q,2021-10-15 00:05:04.121000,60.0,13860,104745,orange
80208,ML1_20211015_000335_red,16000,i,2021-10-15 00:03:35.827000,60.0,5890,91685,orange
80198,ML1_20211015_000206_red,16000,u,2021-10-15 00:02:06.929000,60.0,212,27459,orange
80219,ML1_20211015_000038_red,16000,q,2021-10-15 00:00:38.563000,60.0,18354,168315,orange
80202,ML1_20211014_235909_red,16000,i,2021-10-14 23:59:09.978000,60.0,6084,86579,orange
80197,ML1_20211014_235740_red,16000,u,2021-10-14 23:57:40.687000,60.0,252,28572,orange
80203,ML1_20211014_235612_red,16000,q,2021-10-14 23:56:12.149000,60.0,8159,84160,orange
80196,ML1_20211014_235443_red,16000,i,2021-10-14 23:54:43.106000,60.0,2685,38875,orange
80193,ML1_20211014_235313_red,16000,u,2021-10-14 23:53:13.330000,60.0,527,28790,orange
80217,ML1_20211014_235144_red,16000,q,2021-10-14 23:51:44.705000,60.0,23045,197549,orange
80201,ML1_20211014_235015_red,16000,i,2021-10-14 23:50:15.730000,60.0,9348,135851,yellow
80189,ML1_20211014_234846_red,16000,u,2021-10-14 23:48:46.720000,60.0,353,34833,orange
80209,ML1_20211014_234719_red,16000,q,2021-10-14 23:47:19.271000,60.0,17088,129154,orange
80195,ML1_20211014_234549_red,16000,i,2021-10-14 23:45:49.856000,60.0,3652,91253,orange
80186,ML1_20211014_234419_red,16000,u,2021-10-14 23:44:19.890000,60.0,182,18277,orange
80200,ML1_20211014_234252_red,16000,q,2021-10-14 23:42:52.411000,60.0,16035,108695,orange
80191,ML1_20211014_234124_red,16000,i,2021-10-14 23:41:24.022000,60.0,6934,69153,orange
80184,ML1_20211014_233955_red,16000,u,2021-10-14 23:39:55.367000,60.0,532,21162,orange
80207,ML1_20211014_233829_red,16000,q,2021-10-14 23:38:29.033000,60.0,20272,195796,orange
80194,ML1_20211014_233700_red,16000,i,2021-10-14 23:37:00.642000,60.0,8827,129390,yellow
80182,ML1_20211014_233530_red,16000,u,2021-10-14 23:35:30.538000,60.0,314,40256,orange
80206,ML1_20211014_233404_red,16000,q,2021-10-14 23:34:04.823000,60.0,21676,214554,orange
80192,ML1_20211014_233236_red,16000,i,2021-10-14 23:32:36.843000,60.0,8183,176583,yellow
80180,ML1_20211014_233107_red,16000,u,2021-10-14 23:31:07.489000,60.0,284,37975,orange
80204,ML1_20211014_232944_red,16000,q,2021-10-14 23:29:44.323000,60.0,23678,213625,orange
80190,ML1_20211014_232750_red,16000,i,2021-10-14 23:27:50.614000,60.0,10143,159969,yellow
80178,ML1_20211014_232622_red,16000,u,2021-10-14 23:26:22.415000,60.0,198,28958,orange
80188,ML1_20211014_232453_red,16000,q,2021-10-14 23:24:53.949000,60.0,12571,122305,orange
80185,ML1_20211014_232325_red,16000,i,2021-10-14 23:23:25.481000,60.0,6606,133357,yellow
80174,ML1_20211014_232155_red,16000,u,2021-10-14 23:21:55.016000,60.0,250,30271,orange
80187,ML1_20211014_232026_red,16000,q,2021-10-14 23:20:26.936000,60.0,13177,117221,orange
80177,ML1_20211014_231858_red,16000,i,2021-10-14 23:18:58.226000,60.0,3134,52547,orange
80171,ML1_20211014_231729_red,16000,u,2021-10-14 23:17:29.901000,60.0,127,18320,orange
80179,ML1_20211014_231603_red,16000,q,2021-10-14 23:16:03.343000,60.0,7901,75813,orange
80172,ML1_20211014_231434_red,16000,i,2021-10-14 23:14:34.677000,60.0,2033,36435,orange
80167,ML1_20211014_231305_red,16000,u,2021-10-14 23:13:05.837000,60.0,204,15761,orange
80176,ML1_20211014_231136_red,16000,q,2021-10-14 23:11:36.827000,60.0,6858,61117,orange
80170,ML1_20211014_231009_red,16000,i,2021-10-14 23:10:09.048000,60.0,3731,62738,orange
80166,ML1_20211014_230840_red,16000,u,2021-10-14 23:08:40.453000,60.0,208,22495,orange
80181,ML1_20211014_230711_red,16000,q,2021-10-14 23:07:11.509000,60.0,13913,107675,orange
80169,ML1_20211014_230542_red,16000,i,2021-10-14 23:05:42.920000,60.0,4912,77572,orange
80164,ML1_20211014_230414_red,16000,u,2021-10-14 23:04:14.409000,60.0,338,19317,orange
80173,ML1_20211014_230246_red,16000,q,2021-10-14 23:02:46.581000,60.0,8703,75760,orange
80165,ML1_20211014_230118_red,16000,i,2021-10-14 23:01:18.165000,60.0,4304,56806,orange
80163,ML1_20211014_225948_red,16000,u,2021-10-14 22:59:48.830000,60.0,189,22965,orange
80175,ML1_20211014_225819_red,16000,q,2021-10-14 22:58:19.845000,60.0,12405,118316,orange
80168,ML1_20211014_225651_red,16000,i,2021-10-14 22:56:51.241000,60.0,9968,113354,orange
80162,ML1_20211014_225522_red,16000,u,2021-10-14 22:55:22.841000,60.0,308,32714,orange
80183,ML1_20211014_225353_red,16000,q,2021-10-14 22:53:53.630000,60.0,19600,166391,orange
80160,ML1_20211014_225218_red,16003,i,2021-10-14 22:52:18.862000,60.0,365,34261,orange
80161,ML1_20211014_225050_red,16003,u,2021-10-14 22:50:50.077000,60.0,3002,8705,red
80159,ML1_20211014_224920_red,16003,q,2021-10-14 22:49:20.632000,60.0,788,53045,orange
80158,ML1_20211014_224719_red,16016,u,2021-10-14 22:47:19.402000,60.0,30,2957,yellow
80157,ML1_20211014_224550_red,16016,q,2021-10-14 22:45:50.613000,60.0,130,6114,orange
80156,ML1_20211014_224315_red,16061,u,2021-10-14 22:43:15.068000,60.0,40,3029,yellow
80155,ML1_20211014_224146_red,16061,q,2021-10-14 22:41:46.629000,60.0,60,6623,yellow
80154,ML1_20211014_224018_red,16061,i,2021-10-14 22:40:18.168000,60.0,76,6229,yellow
80153,ML1_20211014_223848_red,16061,u,2021-10-14 22:38:48.860000,60.0,25,2950,orange
80152,ML1_20211014_223720_red,16061,q,2021-10-14 22:37:20.366000,60.0,51,6783,yellow
80151,ML1_20211014_223551_red,16061,i,2021-10-14 22:35:51.436000,60.0,85,6310,yellow
80150,ML1_20211014_223418_red,16061,u,2021-10-14 22:34:18.891000,60.0,35,3027,yellow
80149,ML1_20211014_223250_red,16061,q,2021-10-14 22:32:50.856000,60.0,59,6391,yellow
80148,ML1_20211014_223122_red,16061,i,2021-10-14 22:31:22.115000,60.0,66,6116,yellow
80147,ML1_20211014_222953_red,16061,u,2021-10-14 22:29:53.376000,60.0,30,3084,yellow
80146,ML1_20211014_222824_red,16061,q,2021-10-14 22:28:24.146000,60.0,67,6398,yellow
80145,ML1_20211014_222655_red,16061,i,2021-10-14 22:26:55.251000,60.0,81,5680,yellow
80144,ML1_20211014_222524_red,16061,u,2021-10-14 22:25:24.213000,60.0,37,3021,orange
80143,ML1_20211014_222358_red,16061,q,2021-10-14 22:23:58.337000,60.0,57,6411,yellow
80142,ML1_20211014_222230_red,16061,i,2021-10-14 22:22:30.127000,60.0,334,2566,orange
80141,ML1_20211014_222101_red,16061,u,2021-10-14 22:21:01.483000,60.0,24,2649,orange
80140,ML1_20211014_221932_red,16061,q,2021-10-14 22:19:32.158000,60.0,123,4569,orange
80139,ML1_20211014_221803_red,16061,i,2021-10-14 22:18:03.749000,60.0,61,3157,orange
80138,ML1_20211014_221635_red,16061,u,2021-10-14 22:16:35.639000,60.0,23,2334,red
80137,ML1_20211014_221507_red,16061,q,2021-10-14 22:15:07.539000,60.0,85,4249,orange
80136,ML1_20211014_221338_red,16061,i,2021-10-14 22:13:38.805000,60.0,77,3026,orange
80135,ML1_20211014_221210_red,16061,u,2021-10-14 22:12:10.370000,60.0,27,2570,orange
80134,ML1_20211014_221042_red,16061,q,2021-10-14 22:10:42.580000,60.0,120,3161,orange
80133,ML1_20211014_220914_red,16061,i,2021-10-14 22:09:14.010000,60.0,56,2412,orange
80132,ML1_20211014_220744_red,16061,u,2021-10-14 22:07:44.981000,60.0,20,2243,orange
80131,ML1_20211014_220616_red,16061,q,2021-10-14 22:06:16.412000,60.0,114,3429,orange
80130,ML1_20211014_220447_red,16061,i,2021-10-14 22:04:47.490000,60.0,69,2242,orange
80129,ML1_20211014_220318_red,16061,u,2021-10-14 22:03:18.761000,60.0,49,2417,orange
80128,ML1_20211014_220151_red,16061,q,2021-10-14 22:01:51.536000,60.0,254,3166,orange
80127,ML1_20211014_220024_red,16061,i,2021-10-14 22:00:24.027000,60.0,43,2476,orange
80126,ML1_20211014_215855_red,16061,u,2021-10-14 21:58:55.022000,60.0,87,2340,red
80125,ML1_20211014_215726_red,16061,q,2021-10-14 21:57:26.368000,60.0,191,3726,orange
80124,ML1_20211014_215558_red,16061,i,2021-10-14 21:55:58.059000,60.0,65,2799,orange
80123,ML1_20211014_215429_red,16061,u,2021-10-14 21:54:29.593000,60.0,39,2503,orange
80122,ML1_20211014_215300_red,16061,q,2021-10-14 21:53:00.928000,60.0,159,3633,orange
80121,ML1_20211014_215132_red,16061,i,2021-10-14 21:51:32.763000,60.0,58,3009,orange
80120,ML1_20211014_215004_red,16061,u,2021-10-14 21:50:04.579000,60.0,31,2629,orange
80119,ML1_20211014_214836_red,16061,q,2021-10-14 21:48:36.068000,60.0,92,4680,orange
80118,ML1_20211014_214707_red,16061,i,2021-10-14 21:47:07.775000,60.0,65,3086,orange
80117,ML1_20211014_214539_red,16061,u,2021-10-14 21:45:39.041000,60.0,22,2607,orange
80116,ML1_20211014_214409_red,16061,q,2021-10-14 21:44:09.091000,60.0,102,4708,orange
80115,ML1_20211014_214241_red,16061,i,2021-10-14 21:42:41.325000,60.0,78,3593,orange
80114,ML1_20211014_214113_red,16061,u,2021-10-14 21:41:13.115000,60.0,22,2514,red
80113,ML1_20211014_213950_red,16061,q,2021-10-14 21:39:50.086000,60.0,87,4800,orange
80112,ML1_20211014_213659_red,16059,u,2021-10-14 21:36:59.391000,60.0,21,2601,red
80111,ML1_20211014_213532_red,16059,q,2021-10-14 21:35:32.348000,60.0,98,4896,orange
80110,ML1_20211014_213403_red,16059,i,2021-10-14 21:34:03.921000,60.0,39,2695,orange
80109,ML1_20211014_213234_red,16059,u,2021-10-14 21:32:34.928000,60.0,21,2625,orange
80108,ML1_20211014_213106_red,16059,q,2021-10-14 21:31:06.792000,60.0,95,4332,orange
80107,ML1_20211014_212937_red,16059,i,2021-10-14 21:29:37.898000,60.0,75,4297,yellow
80106,ML1_20211014_212809_red,16059,u,2021-10-14 21:28:09.828000,60.0,16,2642,orange
80105,ML1_20211014_212641_red,16059,q,2021-10-14 21:26:41.168000,60.0,111,5552,orange
80104,ML1_20211014_212512_red,16059,i,2021-10-14 21:25:12.444000,60.0,103,3099,orange
80103,ML1_20211014_212343_red,16059,u,2021-10-14 21:23:43.314000,60.0,27,2670,yellow
80102,ML1_20211014_212214_red,16059,q,2021-10-14 21:22:14.429000,60.0,65,3410,orange
80101,ML1_20211014_212046_red,16059,i,2021-10-14 21:20:46.729000,60.0,48,3539,orange
